text	label
[SEP]  @torianne00 that's ok...maybe it give it an eerie feel 👻😉	0.0
[SEP]  You are standing at a fork in the road with three planets hove... More for Virgo	0.0
[SEP]  You might hold your feelings a little closer to your chest tod... More for Virgo	0.0
[SEP]  :) 1st day at work :) what a productive day — feeling blessed	0.0
"[SEP]  EY!!! Guy's I almost lost my life at the early hours of the Morning :-(  

Thanks God i'm happy to
be alive. I..."	0.0
[SEP]  Eny one still up 4 a gud nyt joke	0.0
"[SEP]  Good morning/afternoon, tweethearts! (((Hugs))) @(^_^)@
Wishing you all a beautiful day! :D xx
#HappySunday #Smile"	0.0
"[SEP]  This is brilliant!!!
#Bored #PingPong #Entertainment"	0.0
[SEP]  @phoenix9tyty We all took our turns getting colds, now I think we are done with it lol, finally. :)	0.0
[SEP]  ¡Ay, ay, ay empanaditas de chivo guisado! #7añosEnJaque #PagandoPeaje	0.0
[SEP]  Inauguran hoy Feria Internacional del Libro -	0.0
[SEP]  @Angiemaima18 es mi emoji favorito...	0.0
[SEP]  PIP migration brings reduced mobility	0.0
[SEP]  @JohnHurr @BobbyOven you can already see exactly what Trump is!	0.0
[SEP]  Having watched Alison Cater eating many 'diet products' over the years why does this report not surprise me?...	0.0
"[SEP]  AmseyyAms Presents ""GuWop The Movie"" Trailer Drops @5!"	0.0
[SEP]  @_Denrisee yummy fr	0.0
[SEP]  Missing summer more and more💔	0.0
[SEP]  @_AngeloOng thanks di ko alam yun	0.0
[SEP]  what the fuck i just woke up tulog nalang ako ulit wala akong 15k unless mag paparticipate ako sa eat bulaga	0.0
[SEP]  im having a really rough day and its just 2 in the afternoon pls end my life	0.0
[SEP]  probably blue milk	0.0
[SEP]  I LAUGH ED	0.0
[SEP]  NOPE	0.0
[SEP]  bekerja itu juga berkarya...	0.0
[SEP]  dipikir typo	0.0
[SEP]  marketbiz ngefollow besar besaran	0.0
[SEP]  Mansion Elan tonight with @HaslemForMVP	0.0
[SEP]  This woman is NOT lying.. #KevinGatesAtMuseumBar	0.0
[SEP]  YOOO ! Saturday about to be wild at #MuseumBar for the birthday bash Afterparty #atl 🎉	0.0
"[SEP]  @lushusisme @LFM_BrianaRenee @LittleWomenLA 
I Quit caring after last season. Thought it wld be her standing against bad treatment 2 women."	0.0
"[SEP]  @cheferichoward better make some great sausage or I'll be disappointed...
hope hope hoping he makes Top 10 #MasterChef"	0.0
[SEP]  @LeslieGaddy98 ...it's painful to watch, helpless feeling. Just hv to give'em lots of love, special treats	0.0
[SEP]  @ScarletBrickz lol :)	0.0
"[SEP]  New video, sort of hehe. ;)
#HomeRunDerby #MLB"	0.0
[SEP]  @DontTreadOnWill Thanks for the follow! @(^_^)@	0.0
[SEP]  stomach hurts T.T	0.0
[SEP]  わたし！わたしにください！わたしにです！わたし…	0.0
[SEP]  @llllucid good! /buys everything	0.0
"[SEP]  😎😇
#JIMIN
#다녀올게"	0.0
[SEP]  Et j'ai aussi hâte du comeback des Monsta X.	0.0
[SEP]  아미 진격!!!!!!!!!!	0.0
"[SEP]  ""I thought you were Asian me, but now I realize I'm just Caucasian you."""	0.0
"[SEP]  ""You guys don't give things chances.""
""That's because we know what we want, and we don't mind being alone."""	0.0
[SEP]  Not the best time to start watching True Detective, but...	0.0
[SEP]  @01BOND good. Got a wedding dress shoot tmrw. Catching up on CSI: NY. Had amazing date w/guy, waiting for 2nd.	0.0
"[SEP]  @LauraMDoyle I use ""I feel"" ""I want"" ""I would prefer"" to my fiance, keeping it about myself &amp; he says I'm not saying how I feel. Help! #SW"	0.0
[SEP]  @01BOND I think it just feels awkward, ya know? My own step dad who I re-connected with in December didn't even acknowledge my card...	0.0
[SEP]  whats the link? Is it how-banana(dot)net? Lol.	0.0
[SEP]  Jay Park: cant relate	0.0
[SEP]  bisa bisanya masih comeback bisa bisanya jd bin tang iklan walaupun pisah	0.0
"place name: nice, event name: nice stabbing, event description: On 3 February 2015, three soldiers, guarding a Jewish community center in Nice, France, were attacked with a knife by Moussa Coulibaly, a lone-wolf terrorist. [SEP]  Mannnnnnnnn my dude DC YOUNG FLY Snapping!!! 
I told ya'll forever, dude is NICE!"	0.0
[SEP]  [Mixtape] Street Recipe 4 (Hosted By @TKNCash) :: Drops Tomorrow!  @LiveMixtapes @DJShowtime12 @Digital_Dope	0.0
"[SEP]  Ayyyyeeeee!!!! 
Let me know what you think of this video!!!???"	0.0
[SEP]  @elizaph , mesmo? Mas, agora são muitos. E tudo por #Stealing #Heaven . Que filme! #TheVow também é muito bom. Acredito que comentei contigo	0.0
"[SEP]  😍 #regram @TheRealRedSonja
@foodynomi great shot of brigittenielsen (twtter)  from Red Sonja…"	0.0
"[SEP]  #Repost regram @coreyfishes
Photo by @brian_skerry. 
A Great White Shark swims through a school…"	0.0
[SEP]  Yeah Trump University definitely a scam, not like your [insert $50,000 a year liberal arts degree from....] #GOPDebate	0.0
[SEP]  So who's hosting the after-Seder?	0.0
[SEP]  Wow Rubio is adulting. Very 2000s #GOPDebate	0.0
"[SEP]  Two out double
that is not what I want to hear
#risp #angels"	0.0
[SEP]  @FoxNews they call for violence all while ISIS threatens the homeland this or next week; watch what you wish for; grow up kids	0.0
[SEP]  I'm gonna regret being up at this hour around 11 am #TeamNoSleep	0.0
[SEP]  @Meelaffs @lordhamstr YAY TRAINY. //kindergarden days//	0.0
"[SEP]  @Shiroiyan //咬你。 用你血来弄 ""blob/ ψ(｀∇´)ψ"	0.0
[SEP]  @pastanzu ima read half the chapters only and staph fufu  /7/	0.0
[SEP]  @JaredTSwift Ooh, that..........sorta makes sense.	0.0
[SEP]  @Rational_Urge Gn.	0.0
date: 2016, event name: international holocaust cartoon competition, event description: International Holocaust Cartoon Contest was a 2006 cartoon competition sponsored by the Iranian newspaper Hamshahri, to denounce what it called 'Western hypocrisy on freedom of speech'. The event was staged in response to the Jyllands-Posten Muhammad cartoons controversy. Several public figures, including the United States State Department, the Israeli Foreign Ministry, and United Nations Secretary General Kofi Annan strongly criticized the contest. In January 2015, in the wake of the Charlie Hebdo shooting and the magazine's subsequent decision to publish further cartoons of Muhammad, the Iranian House of Cartoon and the Sarcheshmeh Cultural Complex in Iran announced that they would be sponsoring The 2nd International Holocaust Cartoons Contest. Selected cartoons were exhibited in Tehran beginning on May 14, 2016. [SEP]  It is the semi final of EURO 2016 and they are playing against the host nation, again.	0.0
[SEP]  Jessica Alba is baby girl. That's mama	0.0
[SEP]  @sammich2022 probably deserved it	0.0
[SEP]  I only eat free range chewbacca	0.0
[SEP]  Delaware? DelaHERE !!!	0.0
[SEP]  @halsey your concert messed me up physically, emotionally and spiritually thx	0.0
[SEP]  All I had today was McDonald's fries and Auntie Anne's pretzels. Can you see my struggle?	0.0
[SEP]  If you are single and looking for love don't chase someone, chase God. Then allow and trust Him to lead you to...	0.0
[SEP]  Today is a new day. And what does that mean? Its a new chance for you to breakthrough. Go out today and do...	0.0
[SEP]  Don't feel sorry for yourself for the many things you don't have. There is none on earth that has everything they...	0.0
[SEP]  tangina sana si miriam manalo	0.0
[SEP]  may five night at freddy's na si pewds omfg	0.0
[SEP]  not in negative wayyyyyy	0.0
[SEP]  Security News This Week: Anonymous Hacks ISIS Twitter With Gay Pride - WIRED	0.0
[SEP]  Twitter adds sponsored messages on Periscope - Business Insider	0.0
[SEP]  Conan O'Brien: Twitter 'saved' my career - CNET	0.0
[SEP]  I'm a Trump guy, but even I'm pissed how bad Bernie got screwed! @realDonaldTrump	0.0
[SEP]  @No_Idteaots @dowwhiz @DRUDGE_REPORT I mean they're prob not as good as @CNN and @MSNBC or @HuffingtonPost they're usually spot on right?	0.0
"[SEP]  @secupp da faq are you talking about?  Heavily one sided ""moderation.""  Not sure we watched the same debate."	0.0
[SEP]  Really excited to be sitting in a car with people I love the most 💕	0.0
[SEP]  Good cause no one asked if you have a fuck??? Bye.	0.0
[SEP]  “@femaIes: when you thought u did good on a test &amp; u get an F, u just be looking at the paper like  @RiveraChemistry	0.0
[SEP]  @Mosensei @_Anathi 😏	0.0
[SEP]  Bought myself a whole smiley. Before I eat it, I'ma call my boss and say I can't come to work, xa ebuza why ndithi ndinentloko.	0.0
[SEP]  Donald Trump on Kanye West ☕️🐸	0.0
[SEP]  Buying the girls clothes for summer, they both love camp at the JCC and can't wait to get started.	0.0
event name: holocaust, event description: The Holocaust, also known as the Shoah, was the genocide of European Jews during World War II. Between 1941 and 1945, Nazi Germany and its collaborators systematically murdered some six million Jews across German-occupied Europe; around two-thirds of Europe's Jewish population. The murders were carried out in pogroms and mass shootings; by a policy of extermination through labor in concentration camps; and in gas chambers and gas vans in German extermination camps, chiefly Auschwitz-Birkenau, Bełżec, Chełmno, Majdanek, Sobibór, and Treblinka in occupied Poland. Germany implemented the persecution in stages. Following Adolf Hitler's appointment as chancellor on 30 January 1933, the regime built a network of concentration camps in Germany for political opponents and those deemed 'undesirable', starting with Dachau on 22 March 1933. After the passing of the Enabling Act on 24 March, which gave Hitler dictatorial plenary powers, the government began isolating Jews from civil society; this included boycotting Jewish businesses in April 1933 and enacting the Nuremberg Laws in September 1935. On 9–10 November 1938, eight months after Germany annexed Austria, Jewish businesses and other buildings were ransacked or set on fire throughout Germany and Austria on what became known as Kristallnacht (the 'Night of Broken Glass'). After Germany invaded Poland in September 1939, triggering World War II, the regime set up ghettos to segregate Jews. Eventually, thousands of camps and other detention sites were established across German-occupied Europe. The segregation of Jews in ghettos culminated in the policy of extermination the Nazis called the Final Solution to the Jewish Question, discussed by senior government officials at the Wannsee Conference in Berlin in January 1942. As German forces captured territories in the East, all anti-Jewish measures were radicalized. Under the coordination of the SS, with directions from the highest leadership of the Nazi Party, killings were committed within Germany itself, throughout occupied Europe, and within territories controlled by Germany's allies. Paramilitary death squads called Einsatzgruppen, in cooperation with the German Army and local collaborators, murdered around 1.3 million Jews in mass shootings and pogroms from the summer of 1941. By mid-1942, victims were being deported from ghettos across Europe in sealed freight trains to extermination camps where, if they survived the journey, they were gassed, worked or beaten to death, or killed by disease, starvation, cold, medical experiments, or during death marches. The killing continued until the end of World War II in Europe in May 1945. The Holocaust is understood as being primarily the genocide of the Jews, but during the Holocaust era (1933–1945), systematic mass-killings of other population groups occurred. These included Roma, Poles, Ukrainians, Soviet civilians and prisoners of war, and other targeted populations. Smaller groups were also victims of deadly Nazi persecution, such as Jehovah's Witnesses, Black Germans, the disabled, and homosexuals. [SEP]  RT @HolocaustUK: Frank Foley, who saved 10,000 lives during the Holocaust, has memorial plaque unveiled in his honour	0.0
[SEP]  Haven't checked out our YouTube page yet? See it here and subscribe to stay updated with our latest work:	0.0
[SEP]  &lt;&lt; @derrick_ntege hope to see you on @SuperSportTV one day @morning@ntv &gt;&gt;	0.0
[SEP]  &lt;&lt; Grown ass pipo with kiddish mentalities &gt;&gt;	0.0
[SEP]  @FDCOfficial1 @BOU_Official @newvisionwire the man just took over @DStvUganda.. Guess the entertainment sector aint safe too	0.0
[SEP]  W ogóle mama w tym roku była bardzo dobra :')	0.0
"[SEP]  Pretty U - 🏆🏆
BoomBoom - 🏆🏆

😭 #BoomBoom2ndWin"	0.0
[SEP]  @yehexun to też cnie	0.0
[SEP]  @RaeAChang @EmmieMears Haha! I think I might have some alpaca yarn somewhere, but I didn't micro-fund it, so I'm safe.	0.0
[SEP]  Still probably less woozy than I would be on cough meds though. Decongestants screw with me like whoa.	0.0
[SEP]  @sixxcinn @CareyTorg I might have to actually watch True Blood now I suppose.	0.0
[SEP]  I have trust issues, mine are weird, I trust ppl a lot and some of them screw me over, I trust them still, they screw me over again. #Insane	0.0
[SEP]  Self-discipline is the key to reaching your goals &amp; creating a better life:	0.0
[SEP]  @DuncanSkuva They will know the hottest MC when Duncan takes all of their awards.. I need a new list.. In fact I'll compile it myself..	0.0
[SEP]  @incandescentia aku lupa namanya :( iyaa aku juga kan berawal dari iseng nyoba jadinya tau 'oh ini enak' 'oh ini baunya aneh' WAHAHA	0.0
[SEP]  Sebuah saran untuk awkarin.	0.0
[SEP]  BTW AKU TUH KAGET DISPIC WASAP IBU TUH GAMBAR DEDEK BAYI	0.0
[SEP]  How can anyone look at the wonders of life around us and not see God in them?	0.0
[SEP]  What many people should say is  :  I love God but ... I do not want to do what He says .	0.0
"[SEP]  Ex-Muslim's suggestion on ""How to Evangelize a Muslim"" with Reformed echoes"	0.0
[SEP]  It's so cool that my discover weekly reminds me that Diana and I have the same taste	0.0
[SEP]  A year ago today, I got plastered and accidentally kissed Victor and started our happy union	0.0
[SEP]  @dgneener	0.0
[SEP]  @Biracial_Chick @Keyster101Rich @Reince I guess it would be entertaining. Why not Alex Jones while you are at it?	0.0
[SEP]  The @GOP needs to change the primary system. Maybe just have establishment and elected republicans choose the nominee #Election2016	0.0
[SEP]  Crowds of well wishers salute terrorist CHE and another socialist in communist Cuba...	0.0
[SEP]  Did they cut it again omg	0.0
[SEP]  RIP hair	0.0
[SEP]  Perspective tutorial: an easy trick to always stay in perspective!	0.0
date: 2016, event name: international holocaust cartoon competition, event description: International Holocaust Cartoon Contest was a 2006 cartoon competition sponsored by the Iranian newspaper Hamshahri, to denounce what it called 'Western hypocrisy on freedom of speech'. The event was staged in response to the Jyllands-Posten Muhammad cartoons controversy. Several public figures, including the United States State Department, the Israeli Foreign Ministry, and United Nations Secretary General Kofi Annan strongly criticized the contest. In January 2015, in the wake of the Charlie Hebdo shooting and the magazine's subsequent decision to publish further cartoons of Muhammad, the Iranian House of Cartoon and the Sarcheshmeh Cultural Complex in Iran announced that they would be sponsoring The 2nd International Holocaust Cartoons Contest. Selected cartoons were exhibited in Tehran beginning on May 14, 2016. [SEP]  @WriterSideUp @taralazar Which conference? Are you going to SCBWI LA 2016? Let me know! #kidlitchat	0.0
[SEP]  The KLISE sisters create wonderfully touching PBs...Imagine Harry...LOVE:)  #pblitchat	0.0
[SEP]  @KathleenCNelson LOOOOVE @AliBenj1's THING ABOUT JELLYFISH #kidlitchat	0.0
[SEP]  明後日の5限出ないと単位落とすやつおる？	0.0
[SEP]  @Taiyaki216 動画のリンクTwitterに間違えて上げる奴…	0.0
[SEP]  この前のエタバン入場動画	0.0
date: 2015, event name: hypercacher kosher supermarket siege, event description: On 9 January 2015, Amedy Coulibaly, armed with a submachine gun, an assault rifle, and two Tokarev pistols, entered and attacked a Hypercacher kosher supermarket in Porte de Vincennes in Paris, France. There, Coulibaly murdered four Jewish hostages and held fifteen other hostages during a siege in which he demanded that the Kouachi brothers not be harmed. The siege ended when police stormed the supermarket, killing Coulibaly. The attack and hostage crisis occurred in the wake of the Charlie Hebdo shooting two days earlier, and concurrently with the Dammartin-en-Goële hostage crisis in which the two Charlie Hebdo gunmen were cornered. n 16 December 2020, 14 accomplices to both the Jewish supermarket attack and the Charlie Hebdo shooting, including Coulibaly's former partner Hayat Boumeddiene, were convicted. At that time, three of the accomplices, including Bouddiene, had not been captured and were tried in absentia. event name: nice stabbing, event description: On 3 February 2015, three soldiers, guarding a Jewish community center in Nice, France, were attacked with a knife by Moussa Coulibaly, a lone-wolf terrorist. event name: international holocaust cartoon competition, event description: International Holocaust Cartoon Contest was a 2006 cartoon competition sponsored by the Iranian newspaper Hamshahri, to denounce what it called 'Western hypocrisy on freedom of speech'. The event was staged in response to the Jyllands-Posten Muhammad cartoons controversy. Several public figures, including the United States State Department, the Israeli Foreign Ministry, and United Nations Secretary General Kofi Annan strongly criticized the contest. In January 2015, in the wake of the Charlie Hebdo shooting and the magazine's subsequent decision to publish further cartoons of Muhammad, the Iranian House of Cartoon and the Sarcheshmeh Cultural Complex in Iran announced that they would be sponsoring The 2nd International Holocaust Cartoons Contest. Selected cartoons were exhibited in Tehran beginning on May 14, 2016. event name: charlie hebdo shooting, event description: On 7 January 2015, at about 11:30 a.m. CET local time, two French Muslim brothers, Saïd and Chérif Kouachi, forced their way into the offices of the French satirical weekly newspaper Charlie Hebdo in Paris. Armed with rifles and other weapons, they killed 12 people and injured 11 others. The gunmen identified themselves as belonging to the Islamic terrorist group al-Qaeda in the Arabian Peninsula, which took responsibility for the attack. Several related attacks followed in the Île-de-France region on 7–9 January 2015, including the Hypercacher kosher supermarket siege, where a terrorist killed four Jewish people. France raised its Vigipirate terror alert and deployed soldiers in Île-de-France and Picardy. A major manhunt led to the discovery of the suspects, who exchanged fire with police. The brothers took hostages at a signage company in Dammartin-en-Goële on 9 January and were shot dead when they emerged from the building firing. On 11 January, about two million people, including more than 40 world leaders, met in Paris for a rally of national unity, and 3.7 million people joined demonstrations across France. The phrase Je suis Charlie became a common slogan of support at rallies and on social media. The staff of Charlie Hebdo continued with the publication, and the following issue print ran 7.95 million copies in six languages, compared to its typical print run of 60,000 in French only. Charlie Hebdo is a publication that has always courted controversy with satirical attacks on political and religious leaders. It published cartoons of the Islamic prophet Muhammad in 2012, forcing France to temporarily close embassies and schools in more than 20 countries amid fears of reprisals. Its offices were firebombed in November 2011 after publishing a previous caricature of Muhammad on its cover. On 16 December 2020, 14 people who were accomplices to both the Charlie Hebdo and Jewish supermarket attackers were convicted. However, three of these accomplices were still not yet captured and were tried in absentia. event name: copenhagen shootings, event description: On 14–15 February 2015, three separate shootings occurred in Copenhagen, Denmark. In total, two victims and the perpetrator were killed, while five police officers were wounded. he first shooting took place on 14 February at a small public afternoon event called 'Art, Blasphemy and Freedom of Expression' at the Krudttønden cultural centre, where an armed gunman killed one civilian who tried to stop him and wounded three police officers. 30 to 40 people attended the event, amongst whom were the Swedish artist Lars Vilks, who was among the key speakers, and François Zimeray, Ambassador of France in Denmark, who opened the seminar with his speech just before the attack took place. Vilks is often described as the main target because of his drawings of Muhammad. The second shooting took place later that night (after midnight, and, therefore, on the 15th), outside the city's Great Synagogue in Krystalgade. A gunman killed a young Jewish man on security duty during a bat mitzvah celebration, and wounded two police officers. Later that morning near Nørrebro station, police tracking the suspect shot and killed a man, after he opened fire on them while he attempted to enter a residential building under police surveillance. The man was identified as Omar Abdel Hamid El-Hussein, who police said was responsible for both attacks. [SEP]  A new favorite: A KLASSIK SUMMER IN DA CITY (2015) LABORDAYNIGHTS by @DJKLASSIK305  on #SoundCloud	0.0
[SEP]  showbiz ditc #EachOneTeachOne #Truth	0.0
[SEP]  #LabordayWknd2016 #AtribeCalledMorales headake @deulloa @jenniphyre…	0.0
[SEP]  @frangeladuo @SMShow	0.0
[SEP]  @GPsait @my2bits4u @rasalom666 Is that Trump's VP pick?????	0.0
[SEP]  @fluencymark @ProgressTX I would if I were in that District. Lucky me: My rep is Lamar Smith.	0.0
[SEP]  @luvblackroses ...crossed all will be well &amp; I'll be able to advertise for a new PA from next week. Xxx	0.0
[SEP]  ...are 10 weeks) about Alternative Religions. I'm just doing that one for interest. It looks at things like Carl Jung, New Age, Scientology	0.0
[SEP]  ...questions easy enough &amp; think I said the right things. It went as well as it could have I think. I genuinely did my best. I find out	0.0
[SEP]  @Ghyxion Thank you Marcy, I thought I was on the verge of a heart attack, awful feeling xxx	0.0
[SEP]  @Blonndie11 Happy Birthday Debs, have a good day 🎈🎂🍷🍷🍷🍰🌹🌹🌹🎈 xxx	0.0
[SEP]  Season 3 @TheFallTV airs to #Irish audiences on @RTEOne Sunday, Sept 25th with #JamieDornan &amp; @GillianA	0.0
[SEP]  20' update 0-1 #NedbankCup #last16 #COSvPIR Matlaba shoots off target on the volley	0.0
[SEP]  Nxh! Khuluma, speak up Murray and Roberts, we are listening! #feeshavefallen #feesmustfall	0.0
"place name: cairo, event name: balfour day riots, event description: The Balfour Day riots, took place between 2 and 3 November 1945. The riots began as anti-Jewish demonstrations on the 28th anniversary of the Balfour Declaration. Rallies were organised by the right-wing Young Egypt Party and Hassan al-Banna's Muslim Brotherhood. Five Egyptian Jews and one Muslim policeman were killed in Alexandria, hundreds were injured in both Alexandria and Cairo, and an Ashkenazi synagogue was burned down. The Greek Orthodox patriarchate, Catholic churches and a Coptic school were also damaged in the riot. The police reacted quickly but were unable to prevent much of the violence. However further demonstrations planned for the following day were largely suppressed. Following the riots, King Farouk of Egypt denounced the violence and met with Rabbi Chaim Nahum, whilst Prime Minister Mahmoud an-Nukrashi Pasha also denounced the violence and visited a number of the riot sites, although Nukrashi cast blame on Zionists for having 'provoked such violent reactions' event name: cairo bombings, event description: The 1948 bombings in Cairo, which targeted Jewish areas, took place between June and September 1948 killing 70 Jews and wounding nearly 200. Riots claimed many more lives. In a meeting with the American Jewish Committee in New York in October 1948, the president of Cairo's Sephardi Jewish community, Salvator Cicurel, stated his belief that 'the recent anti-Jewish outbreaks…[were] connected with the existence of Israel and the defeats of the Egyptian Army there. event name: sha'ar hashamayim synagogue bombing, event description: Sha'ar Hashamayim Synagogue (Cairo) bombed, no caualties. [SEP]  Thanks @LuloCafe just bought me ""Cries of the motherland"" by Cairo Ft. Sam-k. Driving long distance next week, guess what's on repeat ahhhh!"	0.0
[SEP]  I need an endless supply of Lush-y things	0.0
[SEP]  sick of our media's unrealistic portrayal of Boomerangs , which are weak as shit in real life	0.0
[SEP]  @brennansmiley I really appreciate it! I've been trying to learn them to play at open mic	0.0
place name: nice, event name: nice stabbing, event description: On 3 February 2015, three soldiers, guarding a Jewish community center in Nice, France, were attacked with a knife by Moussa Coulibaly, a lone-wolf terrorist. [SEP]  @midori_mcguire that wing lookin nice	0.0
[SEP]  I don’t need femism I wish femisits would just CALM DOWN &amp; stop being HYSTERICAL &amp; be more like men! who send death threats over video games	0.0
[SEP]  tomorrow an A day or B day?	0.0
[SEP]  @ManiaClone don't even go there I'm watching a 30sec umbro since 10 minutes now &amp; i'm near a mental breakdown XDDDDD	0.0
[SEP]  @ManiaClone I see :&lt;&lt;&lt; I'll be alone this year too then xD	0.0
[SEP]  メリークリスマス 🎄 God jul 🎄 Boldog karácsonyt 🎄 Merry Christmas 🎄 Frohe Weihnachten 🎄 Hyvää joulua 🎄	0.0
[SEP]  Pa harusnya Bandung National Narcotics Agency. Bukan Board.	0.0
[SEP]  @WC_Portable hmmmm hahaha banteng suka begitu ya	0.0
[SEP]  @makIqal babarayaan tea geningan	0.0
[SEP]  I just earned a great achievement in Solitaire!	0.0
[SEP]  Me this morning. “@itsbizkit: 💯 RT @ComplexMag: When the taxes hit the direct deposit.	0.0
[SEP]  Definitely thought HBK had a part time job as a stripper ...lmao	0.0
"[SEP]  WHERE MY TATTED GIRLS AT!!!?? ((FIRE)) BIG MO ""INKED UP"" #TATTED feat @STRIZZO @DubOnMyGrind, Karma, Bradley Boy  #POW"	0.0
[SEP]  #NowPlaying Dub Feat Rosa Boi - All Night @DubOnMyGrind #RNB #HipHop #Music on the #1 #Hot Variety #Radio Station #BWDRadio #NP	0.0
[SEP]  #NowPlaying Dub Feat Rosa Boi - All Night @DubOnMyGrind #RNB #HipHop #Music on the #1 #Variety #Radio Station #BWDRadio #NP	0.0
[SEP]  @SChiper benarrr!!! Selamaaat belum ada hadiah!!!!	0.0
[SEP]  Kok sama sih.... Apakah ini sebuah pertandaa.... 😵	0.0
[SEP]  Kak @amyyamy pakabar kak	0.0
[SEP]  @danisnotonfire boi yu make me think why you do this kind of thing	0.0
[SEP]  @tamehowell	0.0
slur name: abbie, slur description: A Jewish male. From the proper name Abraham. Originated before the 1950s. [SEP]  @constelIester HAPPY BIRTHDAY ABBIE!!!!!!!💝🎉🎁🎂	0.0
[SEP]  @iIovedogs123 Alex should never have gotten powers??? Like we were rooting for her but she was so bad at magic.	0.0
[SEP]  @iIovedogs123 KIDDING vote for Hillary because she is an intelligent, moral, kind, and qualified woman. :-)	0.0
[SEP]  @iIovedogs123 this sounds fake but I promise I can picture the card so clearly	0.0
[SEP]  THIS JUST IN: Donald Trump has, in fact, kissed a human woman.	0.0
[SEP]  Huge Moth on my front door. @ Arvada, Colorado	0.0
[SEP]  @rkashlan_ I know. It breaks my heart how they distort the religion. I just wish the killings would stop.	0.0
[SEP]  Peter Andre is solely represented by Wanking For Coins (Onshore) Ltd.	0.0
[SEP]  For services to the perpetuation of Tory hegemony.	0.0
[SEP]  Perhaps none of them want to talk to you, you brown toothed shit.	0.0
[SEP]  @moodiverse hmmm. makasih idenya min	0.0
[SEP]  @finalien nggg. itu sebenernya perjalanan berapa lama sih min seharunsya?	0.0
[SEP]  GUE DITATAP YOUNGKWANG AJA KAYAKNYA BISA SAWAN	0.0
[SEP]  Think I've found the perfect writing spot 2,500m up in the Pyrenees. There's even a little hut serving coffee!	0.0
"[SEP]  @greghemphill96 You SOOOO deserve it!
#StillGame is beautifully observed and written. The light and shade makes it unmissable
Be VERY proud!"	0.0
[SEP]  @PaulCreaneMusic	0.0
[SEP]  paruh set pertama, tiba-tiba di pinggir lapangan zhang nan/zhao yunlei diocehin pake bahasa china, kayaknya… —	0.0
[SEP]  Semoga langsung dikabarin untuk medical check up. (at PT Astra Daihatsu Motor - Head Office) —	0.0
[SEP]  @elbachtiar @solehdjoewant baruan lo ah, gosip fadil putus juga baru. Ko lo sama fadil senasib gitu si ?	0.0
[SEP]  Heart knows it all	0.0
[SEP]  Indonesia in a nutshell.	0.0
[SEP]  @bmthofficial INDONESIAAA	0.0
[SEP]  21:19 Kebakaran lantai 6-12, gedung Neo Soho, Tanjung Duren, Grogol &amp; msh penanganan 9 unit Damkar.   @erwinagustiar	0.0
[SEP]  Ngajarin sepupu yang paling kecil nabung dulu ya, guys.	0.0
[SEP]  Mayor: No indication explosion in New York was related to terrorism, but it was intentional.	0.0
[SEP]  @inrng all other agents...	0.0
[SEP]  I Be Ackin To That Soulja Boy . Fuck What Y'all Think.	0.0
[SEP]  @daHOMIEjrod i aint into missing out on what i do	0.0
[SEP]  @LlTTLEWlTCH *ihre zarten Lippen spürt und alles andere vergisst* (o..h... Azura..) *ihren Hinterkopf umfasst um ihre Lippen noch stärker..	0.0
[SEP]  when you get a guilty verdict just right	0.0
"date: 2016, event name: international holocaust cartoon competition, event description: International Holocaust Cartoon Contest was a 2006 cartoon competition sponsored by the Iranian newspaper Hamshahri, to denounce what it called 'Western hypocrisy on freedom of speech'. The event was staged in response to the Jyllands-Posten Muhammad cartoons controversy. Several public figures, including the United States State Department, the Israeli Foreign Ministry, and United Nations Secretary General Kofi Annan strongly criticized the contest. In January 2015, in the wake of the Charlie Hebdo shooting and the magazine's subsequent decision to publish further cartoons of Muhammad, the Iranian House of Cartoon and the Sarcheshmeh Cultural Complex in Iran announced that they would be sponsoring The 2nd International Holocaust Cartoons Contest. Selected cartoons were exhibited in Tehran beginning on May 14, 2016. [SEP]  Alter's Altair Tales of Xillia 2 Julius figure delayed to October 2016.
Orders (CDJP):"	0.0
[SEP]  Don't promise me things. I don't trust words, I trust actions.	0.0
[SEP]  @senatorbash kfb	0.0
[SEP]  @BDeekay8 kfb	0.0
[SEP]  @rRockxter bist Du das? :-D	0.0
"[SEP]  ""Wer viel tut, macht viele Fehler.
Wer wenig tut macht wenig Fehler.
Wer nichts tut, macht den größten Fehler."""	0.0
[SEP]  @vrmuc ...sind wie eine schlechtsitzende Unterhose: keiner siehts, aber es fühlt sich unangenehm an.	0.0
[SEP]  MSM and rigged polls would like us to believe that Hillary has 102% of the black vote. People have been lied to long enough #NeverHillary	0.0
[SEP]  Message for all muslims, terrorists, apologists for islam, Obama, Merkel, Cameron, Turnbull,  MSM, UN and the Left:	1.0
[SEP]  @true_pundit @Trump4Hope And she's holding back on what she really thinks	0.0
[SEP]  Nach 4k Wörtern macht einer meiner Protags das erste schreckliche Wortspiel. Wie viele werden es wohl noch werden? Bleiben Sie dran!	0.0
[SEP]  Danganronpa 3 anime new trailer coming March 26	0.0
[SEP]  Der Stream hat am Sonntagmorgen anscheinend keinen Appetit auf Eigenurin... #moinmoin #rbtv #beanscom	0.0
[SEP]  My favourite christmas ornaments 🎄🎄💖💖	0.0
[SEP]  exo - lucky one	0.0
[SEP]  bap-feel so good	0.0
[SEP]  Dissertation Writing Services	0.0
