text	label
context:  post: @kanova Oh thats completley wrong! When you have manufracturers you can sell more and you need to buy less!	0.0
context:  post: Yes it is a mental disorder.	0.0
"context:  post: @flash14j @AdultSwimExec @icze4lion ""wait. She's into what?""
&gt;escape
&gt;delete
&gt;format drive
&gt;eyebleach"	0.0
context:  post: @fdGhtP54 @AdultSwimExec called what? Maybe i'll learn some thing new here and reevaluate things.	0.0
context:  post: #KalergiPlan  - Reseaech what they have in store for #WhiteEthnic society and people. #WhiteGenocide #refugees #Merkel #HootonPlan #fakenews	1.0
context:  post: Chexit: Is CHINA Exempt From Disintegrating Into Component Nations? -	0.0
"context:  post: @KaMuhammadJr @16po @mrsmcdaniel98 @BlackMoses2015 - the open conversations that NEED to happen, can't, because of synthetic ""Feudalism"""	0.0
context:  post: Trump just treated this about electors	0.0
context:  post: Poor Liberals, Nobody to Blame But Themselves  by @NatCounterPunch	0.0
context: slur name: hate, slur description: It is common for white supremacists to deny being racists or to claim to that the groups to which they belong are not hate groups, but in fact the word 'hate' itself is commonly used as a white supremacist symbol for tattoos and clothing. Many white supremacists use the word to openly proclaim their hatred of people unlike them.  It is particularly common as a tattoo across the fingers of a hand.  post: Are Local Media in Grand Rapids Seeking to Incite Real Hate Crimes Against Whites, by…	0.0
context:  post: arthur schwartz is a godless neo-zionist retard..... This Will Hold Up, so stay silent twerp @ArthurSchwartz....	1.0
context:  post: cabal @IngrahamAngle @MaryEllenKlas	0.0
context:  post: Job 38:2 DRA—Who is this that wrappeth up sentences in unskillful words? Gird up thy loins like…   via @biblegateway	0.0
context:  post: @camefromempires @jonathanlukw We don't have privilege, we have a way of life that foreigners envy/hate. Blame their unexceptional ancestors	1.0
context:  post: @kjvhmv The western hemisphere.	0.0
"context:  post: #BadJudgmentIn5Words 

Allowing mass Non-White immigration! 

Diversity = #WhiteGenocide 
👉🏻"	1.0
context:  post: @TGSNTtv MUCH concern at the amount of young who voted remain.(((Education))) system disgusting!	1.0
context: slur name: hate, slur description: It is common for white supremacists to deny being racists or to claim to that the groups to which they belong are not hate groups, but in fact the word 'hate' itself is commonly used as a white supremacist symbol for tattoos and clothing. Many white supremacists use the word to openly proclaim their hatred of people unlike them.  It is particularly common as a tattoo across the fingers of a hand.  post: @FireGrundyNOW @saigrundy Genuine evil hate speech, she should not only be fired for also jailed.IQ85 says it all.	0.0
context:  post: That religion of peace being it`s peaceful self again....nothing to see here!	0.0
context:  post: It's hard to Overstate How Fantastic that is for America. The EPA and the rest of the Obama adm has strangled the life out of this country!	0.0
"context:  post: Retweeted MARK SIMONE (@MarkSimoneNY):

NY Times reported Podesta wasn't hacked by Russians, the dope gave his..."	0.0
"context:  post: Retweeted Fox News (@FoxNews):

.@PastorDScott on @POTUS welfare comments: Welfare was meant to be..."	0.0
context:  post: @clairedeigns My English to stupid translator is broken. I guess it'll remain a mystery. @Cynicalreality @WildChild69 @LisaWinslow	0.0
context:  post: @Zython86 You say that like that means the will of the people shouldn't be respected. The opposite is actually true.	0.0
context:  post: Trump Leads Clinton by 1 and growing because #PodestaEmails25 shows that the email dump was intentional. @FoxNews @seanhannity @ericbolling	0.0
context:  post: Famous Jews and descendants — JewAge	0.0
context:  post: @ramzpaul But Oh, wait, you yourself are a Skype intruder! You are exposed. You are neither right nor white.	1.0
context: place name: nice, event name: nice stabbing, event description: On 3 February 2015, three soldiers, guarding a Jewish community center in Nice, France, were attacked with a knife by Moussa Coulibaly, a lone-wolf terrorist.  post: @BlueAngelTime That would be nice, only if they would make good candles. But they STINK. lol	0.0
context:  post: @mariamnash94 @AMANDACARRISA_ I don't see why on the earth would you doubt in your own book?	0.0
context:  post: @SanityJw Most of those only possible on whites...	0.0
context:  post: #GETallinn2016 Fuck off back to your own countries. Get out of Estonia you cancerous lefties.	1.0
context:  post: Election Recap..	0.0
context:  post: @zzzzaaaacccchhh @realDonaldTrump Shut up, Juden. No one cares for your screams that you aren't free to lie anymore.	1.0
context:  post: I'm proud of all the many white women who didn't vote for Hillary. We rock. #election2016	0.0
context:  post: Keep it in the basement, locked up, in the dark.	0.0
context:  post: Moly's ratio of views to subs is sky high. He's getting ~10% of the views that the top youtuber gets with 1% of the subs	0.0
context:  post: State Treasurer John Kennedy is my choice for US Senator from Louisiana. Early voting today; election next Saturday.	0.0
context:  post: @JSBTC @GreatArtiste45 we tried to send them back and africa was like lolno	1.0
context:  post: @sadgirlprincess hahaha	0.0
context:  post: @Rational_Urge cybersex &gt;:( i was half kidding	0.0
"context: date: 2016, event name: international holocaust cartoon competition, event description: International Holocaust Cartoon Contest was a 2006 cartoon competition sponsored by the Iranian newspaper Hamshahri, to denounce what it called 'Western hypocrisy on freedom of speech'. The event was staged in response to the Jyllands-Posten Muhammad cartoons controversy. Several public figures, including the United States State Department, the Israeli Foreign Ministry, and United Nations Secretary General Kofi Annan strongly criticized the contest. In January 2015, in the wake of the Charlie Hebdo shooting and the magazine's subsequent decision to publish further cartoons of Muhammad, the Iranian House of Cartoon and the Sarcheshmeh Cultural Complex in Iran announced that they would be sponsoring The 2nd International Holocaust Cartoons Contest. Selected cartoons were exhibited in Tehran beginning on May 14, 2016.  post: Billionaire surrounded by hot women for 40 years

No sexual assault claims....until 4 weeks before an election in 2016

#WhyWomenDontReport"	0.0
"context:  post: @Fascitarian_v2 @drewmistak ""its too safe and white here.Let's import these muds from a culture thatsthe polar opposite, it will work great"	1.0
context:  post: @Ricky_Vaughn99 is liek de gay mafia	0.0
context:  post: Twitter bans AltRight accounts while letting pedophile and Jihadi accounts have free reign 👏🏻👏🏻👏🏻👏🏻 well done @Jack &amp; @Twitter #TwitterGate	1.0
context:  post: @AlfieHeydrich @kilimandege lol yes to *	0.0
context:  post: Tensions erupt on streets of migrant-hit Finland as furious brawl breaks out in square	0.0
"context:  post: Hillary deleted emails. 
State department covered it up. 
AP planted story.
#PodestaEmails7"	0.0
context:  post: Obama’s Leftist Lens, New Cartoon	0.0
context:  post: @presjpolk A personal record of four likes for this edgy tweet, GJ. We're gonna need a thicker rope to hang your fat ass from a lamp post.	0.0
"context:  post: @JunckerEU 
THE PEOPLE KNOW."	0.0
"context:  post: @PoliceOne @KCStar
Let the scum to kill themselves with contaminated drugs."	0.0
"context:  post: @ItalianBoobsx 
¡Wow nena, que linda!😘"	0.0
context:  post: i am getting phone calls from nasally asthmatic voices telling me there are 9 ways i will die that i wont believe @BuzzFeed	0.0
context:  post: Hey @ADL_National , put ((())) around your name. Everyone's doing it!	1.0
context:  post: @demsunify @ProWhites @hateful_heretic Here you go	0.0
context:  post: Hey @jack why don't you ban this person? They are threatening my life.	0.0
context:  post: @magaash hehe	0.0
context:  post: Two policemen just shot in San Diego, one dead. It is only getting worse. People want LAW AND ORDER!	0.0
"context:  post: High soy diet,nanotechnology, poison products,municipal water,RX, SJWs #FaggotryInAction

@ThaRightStuff @DegenRolf"	1.0
"context:  post: Embrace your role as men, or die despite your ancestor's best intentions.

My line is intact, and growing, regardless of your retardedness."	0.0
context:  post: @maryloubethune @OccupyWallStNYC As a fellow Carolinian, you should know better.	0.0
context:  post: ŻOŁNIERZE WYKLĘCI	0.0
context:  post: To kwestia czasu. PiS trochę okrzepnie to każda świnia przestawi się na wielbienie nowego pana.	0.0
"context:  post: Retweeted Tomasz Surdel (@TomekSurdel):

Poza piłkarzami/działaczami @ChapecoenseReal na pokładze rozbitego..."	0.0
context:  post: @Jati_Matic	0.0
"context:  post: I guess pushing gay people off of buildings is funny @HillaryClinton?
#debatenight"	0.0
context:  post: Extremely progressive	0.0
context:  post: @lneptChemist is real shit controversial now	0.0
context:  post: that time anthony burch said dudes checking him out confirmed how gay guys were also creepy.	0.0
context:  post: @mollysoda im sorry im trying to delete	0.0
"context:  post: ""Sexual desire is not a desire for sensations. It is a desire for a person: and I mean a person, not his or her body conceived as an object"""	0.0
context:  post: If everyone stopped masturbating, the banking system would collapse.	0.0
context:  post: SO PRESIDENTIAL	0.0
context:  post: @RichardBSpencer The key will be to have ideological space to do so. Once the cucks are swept away we can start building.	1.0
"context:  post: .@occdissent @RadioFreeTom 

Tom Nichols is a parody of a failed Boomer cuck, whom no one listens to anymore."	1.0
context:  post: Get help, Ben. Your wife left you in a Starbucks, but don't freak out. Everything will be OK!	0.0
"context:  post: @gundeke yeah, true.

Indepedence,  especially financial independence from family,  and finding a partner who isn't an idiot is way to go..."	0.0
"context:  post: @aliDesiDero7536 @maschuma @tagesschau Türkiye ""ülkem"" degil."	0.0
"context:  post: FDP-Chef #Lindner geißelt ""Chaos"" in Merkels Asylpolitik - und greift #AfD scharf an: @dpa Interview @sternde  (ll)"	0.0
context:  post: It's our right to know what bs our country is involved in. The law makes hacktivism illegal but it is morally right. #transparency	0.0
context:  post: I really don't like Nazis but tweets like this are beginning to win me over.	0.0
"context:  post: @DPRK_News Your shit hasn't been ""funny"" for a while, brah. You're beyond pathetic."	0.0
context:  post: The open borders non sense is just that	0.0
context:  post: I bet his father is worried sick!	0.0
context:  post: The third worlder couldn't fix their society there.. I'm sure it'll work out better here.	1.0
context:  post: This account as of now is NOT related to National Action. You CANNOT kill an idea whose time has come. They have not won, they will not win!	0.0
context:  post: Facebook are purging accounts, Smash Cultural Marxism I helped admin has gone, along with the backup page. #SmashCulturalMarxism	1.0
context:  post: #usury #bankers #banksters #internationalfinacne #99% 1% #smashculturalmarxism	1.0
"context:  post: ""The melting pot"", ""Multiculturalism"" &amp; ""Tolerance"" are really about targeting Whites for genocide. #WhiteGenocide"	0.0
"context:  post: Man yells ""f**k the police,"" shoots at cop's house. Another #BlackLivesMatter inspired violent extremist."	0.0
context:  post: When Kerry declares:'Borderless World' he is talking about a corporate world Gov that can run over the nation state!	0.0
context:  post: @BellaDashwood Jesus was LITERALLY a jew. You fundy morons can't accept it &amp; it's the greatest scam in history. LOL keep worshiping your jew	1.0
context:  post: @G_Cstnza @MaiDindu @Cernovich (((Cernovich))) is the next one to get shoahed.	1.0
context:  post: @teenytynee_ @SonsofTyr TRy again...	0.0
context:  post: @LunaDial22 Fashy girl anyday.	0.0
context:  post: Feminism and Judaism run hand in hand. Chose Tradition over modernism.	0.0
context:  post: @realDonaldTrump Me and my Waifu both wish you a Happy Birthday. Make America great again, Mr. President.	0.0
context:  post: @GopAaron its all about choices. we all get to that same fork in the road. some chose left some chose right. you can do anything you believe	0.0
context:  post: I am so thankful to have my dad this father's day, I love you pops, you have been my best dad in the world.  Wish...	0.0
context:  post: @realDonaldTrump let's do it!	0.0
context: person name: richard spencer, person description: Richard Bertrand Spencer (born May 1978) is an American neo-Nazi, antisemitic conspiracy theorist, and white supremacist. A former editor, he is a public speaker and activist on behalf of the alt-right movement. He advocates for the reconstitution of the European Union into a White racial empire, which he believes will replace the diverse European ethnic identities with one homogeneous 'White identity'. Spencer has advocated for the enslavement of Haitians by Whites and the ethnic cleansing of racial minorities from the United States, additionally expressing admiration for the political tactics of American Nazi Party founder George Lincoln Rockwell. He was a featured speaker at the August 2017 Unite the Right rally in Charlottesville, Virginia, among other neo-Nazi rallies that Spencer has headlined. Spencer has repeatedly used Nazi gestures and rhetoric in public. In early 2016, Spencer was filmed giving the Nazi salute in a karaoke bar, and leaked footage also depicts Spencer giving the Sieg Heil salute to his supporters during the August 2017 Charlottesville rally. After Donald Trump was elected president in 2016, Spencer urged his supporters to 'party like it's 1933,' the year Hitler came to power in Germany. In the weeks following, Spencer quoted Nazi propaganda and denounced Jews. At a conference Spencer held celebrating the election, Spencer cried: 'Hail Trump, hail our people, hail victory!'; subsequently Mike Enoch led a number of Spencer's supporters in performing a Nazi salute and a chant similar to the Sieg Heil chant. In early-to-mid-2017, when Spencer's following was at its height, his supporters would give him the Sieg Heil salute when he entered a room. Following the Unite the Right rally, Spencer has been involved in several legal issues. After the Unite the Right rally in Charlottesville, during which an alt-right supporter drove his car into a group of counter-protesters, killing one and injuring at least 19 others, Spencer was sued as part of Sines v. Kessler for allegedly acting as a 'gang boss' and inciting the killing. On November 23, 2021, the jury found Spencer liable on two counts and were unable to reach verdicts for another two, awarding $25 million in total damages. Three supporters of Spencer were charged with attempted homicide following his October 2017 speech at the University of Florida. Following an appeal by the Polish government, he was banned from the Schengen Area in 2018, having been banned previously in 2014 after being deported from Hungary.  post: Richard Spencer's banning is a bad sign. Agree or not with him, Richard is always polite.	0.0
context:  post: Just saw the story on CNN.  Congrats @mike_pence on finally moving out of the prototype stage and into full production.  #HumanRightsDay	0.0
context:  post: Please don't be a Muslim shooter. Please don't be a Muslim shooter. Please... #OhioState #NeverTrump #Resistance	1.0
context:  post: @i_akari_daisuki yes!!	0.0
context:  post: Women need to be stopped.	1.0
context:  post: @Terragaze that's understandable I guess. How is the CP?	0.0
context:  post: @RichardBSpencer @marthasjones_ lmao that cretinous statement was written by a whole *group* of you; the end of academia can't be far off	0.0
"context:  post: Quixotic: the Constitution

Daemonic: model statutes for post-collapse Amerikaner republic"	0.0
context:  post: @zikamagic lol dear god	0.0
"context:  post: See later little Marco. Sorry to see you go Rubio but it's Trump season!

@realDonaldTrump"	0.0
context:  post: We wanted you to be the first to know, after this horrific attack, we're officially endorsing Trump. Enough is enough.	0.0
context:  post: @GroverCitizen what we need to do is murder ISIL and put a puppet dictator in Syria.	1.0
context:  post: Arab Dies Trying To Rape Donkey 😂	1.0
"context: event name: holocaust, event description: The Holocaust, also known as the Shoah, was the genocide of European Jews during World War II. Between 1941 and 1945, Nazi Germany and its collaborators systematically murdered some six million Jews across German-occupied Europe; around two-thirds of Europe's Jewish population. The murders were carried out in pogroms and mass shootings; by a policy of extermination through labor in concentration camps; and in gas chambers and gas vans in German extermination camps, chiefly Auschwitz-Birkenau, Bełżec, Chełmno, Majdanek, Sobibór, and Treblinka in occupied Poland. Germany implemented the persecution in stages. Following Adolf Hitler's appointment as chancellor on 30 January 1933, the regime built a network of concentration camps in Germany for political opponents and those deemed 'undesirable', starting with Dachau on 22 March 1933. After the passing of the Enabling Act on 24 March, which gave Hitler dictatorial plenary powers, the government began isolating Jews from civil society; this included boycotting Jewish businesses in April 1933 and enacting the Nuremberg Laws in September 1935. On 9–10 November 1938, eight months after Germany annexed Austria, Jewish businesses and other buildings were ransacked or set on fire throughout Germany and Austria on what became known as Kristallnacht (the 'Night of Broken Glass'). After Germany invaded Poland in September 1939, triggering World War II, the regime set up ghettos to segregate Jews. Eventually, thousands of camps and other detention sites were established across German-occupied Europe. The segregation of Jews in ghettos culminated in the policy of extermination the Nazis called the Final Solution to the Jewish Question, discussed by senior government officials at the Wannsee Conference in Berlin in January 1942. As German forces captured territories in the East, all anti-Jewish measures were radicalized. Under the coordination of the SS, with directions from the highest leadership of the Nazi Party, killings were committed within Germany itself, throughout occupied Europe, and within territories controlled by Germany's allies. Paramilitary death squads called Einsatzgruppen, in cooperation with the German Army and local collaborators, murdered around 1.3 million Jews in mass shootings and pogroms from the summer of 1941. By mid-1942, victims were being deported from ghettos across Europe in sealed freight trains to extermination camps where, if they survived the journey, they were gassed, worked or beaten to death, or killed by disease, starvation, cold, medical experiments, or during death marches. The killing continued until the end of World War II in Europe in May 1945. The Holocaust is understood as being primarily the genocide of the Jews, but during the Holocaust era (1933–1945), systematic mass-killings of other population groups occurred. These included Roma, Poles, Ukrainians, Soviet civilians and prisoners of war, and other targeted populations. Smaller groups were also victims of deadly Nazi persecution, such as Jehovah's Witnesses, Black Germans, the disabled, and homosexuals.  post: Here are some numbers you should take a close look at.
Why?
#RedCross #Holocaust #Fraud #NWO"	0.0
context:  post: Spends thousands of dollars a year on other people's hair! #BlacknessSoFragile	0.0
"context:  post: Stöd insamlingen för att få ut viktig information direkt till ALLA folkvalda SD-politiker. 

""Vår vilja är att..."	0.0
context:  post: @_alexandritelil Wait.. What's wrong with racism? It's a defence system for the humanity, kinda like the immune system... @Nationalist_UK	1.0
context:  post: @saggenstrahle2 ... annars riskerar vi ättestupa.	0.0
context:  post: @Rotondo3X @ScottFordTVGuy @apurposefulwife He has an authentic cuck smile. Like pedos have.	1.0
context:  post: @Nekrusbab 'The Girl Who Wanted to be a Boy' sounds like a kids novel until you see her face and it suddenly gets put in the horror section.	0.0
context:  post: @pantsuwotaberu Gratefully accepted. We will need them.	0.0
"context:  post: @TorontoStar 

I s this the onion?"	0.0
context:  post: @globeandmail @rcarrick what coincidence, the photo features a white woman with a non-white man. hmm.	0.0
context:  post: where are those german arsonists when you need them?	1.0
context:  post: hard-hitting, relevant news	0.0
context:  post: @AwoPandora same	0.0
context:  post: @AnimeDatingUSA ok	0.0
context:  post: Europe On Tour #AltRight #WN	0.0
context:  post: @JohnRiversToo @moan_AY Forgot the link!	0.0
context:  post: @TheNerdyNegro Black people are ~12% of the population, Whites ~70%. Blacks disproportionately kill cops.	0.0
context:  post: @KaylinWinters2 @DrDavidDuke It is not an official organization with member lists, but a social movement (which inspired the Dallas shooter)	0.0
context:  post: @Bobby2626 @DrDavidDuke now*. I'll be waiting for you, armed. Let's test the theory that the Shoah wouldn't have happened if the Jews fought	1.0
context:  post: This person has made incitements to violence against @DrDavidDuke. I have archived the evidence. Standby for justice	0.0
context:  post: @MoniquevZw Ik ben tegen cultureel-marxisme en communisme. Er zijn nou eenmaal veel Joden in die twee ideologieën.	0.0
context:  post: @SonjaPlomp Hoe mensen het ooit een goede ontwikkeling vinden dat er meer islam in Europa komt zal ik nooit begrijpen.	0.0
context:  post: .@transition2017 update and policy plans for the first 100 days.	0.0
context:  post: @RVilkomerson @MJPlitnick @jvplive If you can't call it by its name, how are you going to answer the question? #ProIsraelLobby #JewishLobby	0.0
context: organization name: war, organization description: White Aryan Resistance (WAR) is a large, Arkansas-based white supremacist prison gang. They borrowed their name from California white supremacist Tom Metzger, who invented it in the 1980s for his own group. The main symbol of the Arkansas gang is an elaborate pyramid tattoo divided into nine 'bricks.' Gang members are allowed to fill in the 'bricks' of the tattoo with rank symbols as they achieve them. One 'brick' also usually contains the runic lettering for 'skinhead' and the numeric symbol 14/88. Outside the pyramid, the WAR tattoo features the initials WAR, each letter accompanied byswastikas. Runic letters for 'WAR', SS lightning bolts, and the numeric symbol 14/88 will often appear below the pyramid.  post: New chief military rabbi of Israel preached killing wounded, raping woman in war.  Chief of staff recommends him.	1.0
context:  post: @abushalom An alleged assailant was shot.	0.0
context:  post: @EricaSmegs @SpeakerRyan (((Smegielski))) Shill harder mate.	1.0
context:  post: @Lord_Meech we obtained the land in exchange for not conquering the whole of Mexico. All this happened because texas wanted to be a state.	0.0
context:  post: @EllenD_world Thanks for liking my tweet. Why is there like 6 Ellen twitter handles?	0.0
context:  post: @DrDavidDuke No no, let him loose. Liberals just make themselves look ridiculous by using Cheetos Beck as their mouthpiece.	0.0
context:  post: @aminterest @wrmead More freedom is good, but Hong Kongers must not be used as pawn of sicko US globalists.	0.0
context:  post: TV Reporter Fired For Celebrating Donald Trump’s Election Win On Facebook	0.0
context:  post: @StopRiv2016	0.0
context:  post: @Bidenshairplugs  I know, you can say fuck the Armenians and nobody bats an eye.	0.0
context:  post: Good video	0.0
context:  post: Let’s properly check goofy Elizabeth Warren’s records to see if she is Native American. I say she’s a fraud!	0.0
context:  post: We will make America great again !!!!!@DrDavidDuke	0.0
context:  post: Crooked Hillary has ZERO leadership ability. As Bernie Sanders says, she has bad judgement. Constantly playing the women's card - it is sad!	0.0
context:  post: According to the Jews at Google, White Europeans invented chattel slavery and were the only ones to practice it.	1.0
context:  post: Hillary Dolezal my niggaz.. #HillaryClinton	1.0
context:  post: Gotta finally get one, can't decide which color though, ugh!	0.0
"context:  post: @EricRWeinstein What is ""the media""? That's the question. When understood as ""billionaire's blogs,"" media makes total sense."	0.0
context:  post: As an American it saddens me to watch a once proud people sacrifice themselves to the false idol of diversity. #Breitscheidplatz	0.0
context:  post: Here's a list of all the Foreign Governments who interfered in the last Presidential election. I mean... donated to the Clinton Foundation.	0.0
"context:  post: @emmettrensin @pmarca ie Andrew ""GRIDS"" Sullivan's recent anti-dem poast. muh tyranny!!!"	0.0
context:  post: @Genophile @izzvrk @Outsideness @LokiJulianus @Logo_Daedalus @nmgrm best understood as prophecy, not value judgement	0.0
context:  post: If all people come together and embrace feminism, this is the future we could have.	0.0
"context:  post: @RadioRenegades @bhanrahan1488 
Must be rough to go through life with your hands stuck like that."	0.0
context:  post: The Face of Evil	0.0
context:  post: You wouldn't believe that @realDonaldTrump was elected by the US people in a free and fair election and that ethnic minorities voted for him	0.0
context:  post: When the Captain asks how many Heretics you've purged	1.0
context:  post: #FamilyOverFeminism	0.0
context:  post: The only way to get rid of a temptation is to yield to it. Resist it, and your soul grows sick with longing.	0.0
context:  post: @HillaryClinton #HillaryForPrison	0.0
context:  post: @JohnRiversToo Preemptive backup account + vpn?	0.0
context:  post: @HillaryClinton #CrookedHilllary	0.0
context:  post: @Code_switcher @RubberBlon there's more than 1 angle	0.0
context:  post: @reptilian_zorg @nytimes I grabbed her pussy. She let me do it.	0.0
context:  post: Who know @Snapchat was aware of the plight of the Goyim?	1.0
context:  post: Why do we need a bigger military? We need to defend our borders. #GOPDebate	0.0
context:  post: National Review says racists are evil, but hey, keep an open mind about pedophiles. This is madness. It's also real.	0.0
"context:  post: tired: A dingo ate my baby

wired: A gator ate my baby"	0.0
context:  post: @fordhughes @ramzpaul  ??	0.0
context:  post: @KantoLamin And the numbers are mathematically impossible	0.0
context:  post: I find this interesting	0.0
"context:  post: #IMakeThingsBetterBy not watching CNN and their endless #FakeNews brought by Clinton ""Journolists""."	0.0
context:  post: @kimguilfoyle is always shit-testing @greggutfeld on The Five. It's awesome. He handles them pretty well IMO.	0.0
"context:  post: @Jason4Danish LOL. Y'all lost. L O S E R S!

@PenelopeKJones @HoBart999 @Dis_combob_hate @ReignOfKek"	0.0
context:  post: @jonathanweisman @CrankyCostanza @ADL_National We know how you play the game.	0.0
context:  post: @ThePlumLineGS the news cycle this year is flooding with liberal tears! I love it, keep on crying!	0.0
"context:  post: The remain camp are in deep denial - the EU dream is dead



#Brexit #VoteLeave #StrongerIn?"	0.0
context:  post: @cauzenyattagirl   how about his crisis acting for  via their client, G4S-- any reporting on that?  @stephenfhayes	0.0
"context:  post: @KINGRUDDY   in reality, using ""the founders"" to stonewall America is anything but our Founder's original intent..."	0.0
context:  post: #RejectedNamesforHurricanes   Kanye...  too much rain.	0.0
"context:  post: @jauratchet bitter lol, why don't you just make a unisex league? see who ends up being the better players, who will end up ""sucking""?"	0.0
"context:  post: @jauratchet @equalplayuswnt the ""competition"" is the same sport, women are inferior at it, their skill level is that of high school boys."	0.0
context:  post: @shekissesfrogs @TacoFetus @Yasmina_Reality @ajplus @shadirahimi white people ended slavery you fool.	0.0
"context:  post: It's predictably heart-warming to watch doughy, sinecured pundits lecture 55-year-old Carrier workers about how they should get ""re-trained"""	0.0
context:  post: Rebel Yell 146: William S. Lind &amp;#038; Silas Reynolds  via @	0.0
context:  post: Noblesse oblige has been replaced by noblesse malice. When the people become aware of the switch, revolution is not far off.	0.0
context:  post: I hope you'll join me for All Things Considered tonight on NPR. Tune in!	0.0
context:  post: @nettah007 @seankeeley @KTramontano @BlueStarLLC Another 30 minutes would have helped a lot. This stuff resists simplicity.	0.0
context:  post: @mattyglesias In yesterday's stump speech in CO, Trump said the murder rate in the US is the highest in 45 years and press is covering it up	0.0
"context:  post: Red Ice Radio - Jennifer Upton - Ordeal of Mercy: #Catholicism in #Europe
Listen:"	0.0
"context:  post: If you dont rent to criminals, are you a racist?: 
Julian Castro, secretary of the Department of Housing and ..."	0.0
"context:  post: IS trains 400 fighters to attack Europe in wave of bloodshed: 

The Islamic State group has trained at least 4..."	0.0
context:  post: @PrisonPlanet the tolerant left	0.0
context:  post: @KillAnderson can I still smash or nah? I'm white	0.0
"context:  post: Haha! Taiwanese news animates Hillary's fall #FridayFeeling 

""thrown in like a side of beef"""	0.0
context:  post: Fun at @twitter HQ today. Like looking in the mirror - who's the real Commander Hadfield?	0.0
context:  post: @storyofstuff Ehm, and for the people who reject to use Facebook?	0.0
context:  post: Niets aan toe te voegen. Of toch wel: voor je eigen veiligheid en #privacy, gebruik @Tresorit of @ownCloud	0.0
context:  post: @dswizzle80  damn you're salty. Did the Arab girls over there leave you with a case of the itch or something?	0.0
context:  post: @SenSanders and your socialism is?	0.0
context:  post: Yes @nwayne66 , we cant let these stupid goyum think for themselves. After all jews are the chosen people	1.0
context:  post: Royce Mann, boy who recited 'white privilege' poem, revealed to be Jewish  You don't say, of course he was jewish	1.0
context:  post: Speak up &amp; speak out #WhitePeople! #EndWhiteSilence on #WhiteGenocide! #Steelers #MikeHuckabee #FactCheckThat #Tories	0.0
context:  post: Shooter (USA Network) Trailer HD  via @YouTube	0.0
context:  post: @pixeldesu @ayumuchii what's the deal with BOOP?	0.0
context:  post: @akinrie looking all srs n ready for the srs business as a birb	0.0
context: place name: nice, event name: nice stabbing, event description: On 3 February 2015, three soldiers, guarding a Jewish community center in Nice, France, were attacked with a knife by Moussa Coulibaly, a lone-wolf terrorist.  post: @debstiny nice spear!	0.0
context:  post: @MrPatriarch So you can see her tweet? What she doing saying?	0.0
context:  post: @VeyGraphics Hey you remember the audit the vote? I remember! Remember they claiming it was hacked with no proof? I remember!	0.0
context:  post: Frack your feelings and political correctness truth is required besides he has a huge autistic following you dummy.	0.0
context:  post: @ChickenLolicon yeah (･･;)	0.0
context:  post: A S S T H E T I C	0.0
context:  post: @ysengrim I guess so, since it was supposed to be implemented like a month ago	0.0
context: person name: andrew anglin, person description: Andrew Anglin (born July 27, 1984) is an American neo-Nazi, white supremacist, antisemitic conspiracy theorist, Holocaust denier, and editor of the website The Daily Stormer. Anglin founded the website as a faster-pace replacement for his original website Total Fascism, where he posted his long-form essays on fascism, race, and antisemitic conspiracy theories. The website borrows elements from Nazi doctrine and combines them with Internet memes originating from 4chan to attract a younger audience.  post: Putin Gives Election Warning to the American People: Andrew Anglin | If Trump doesn't win, I'm going to pray ...	0.0
